customer_id,age,gender,tenure_months,total_spend_inr,num_support_tickets,last_order_days_ago,churn_status
109240,20,Male,41,19953.28,3,158,Churned
109241,44,Male,21,65885.16,3,197,Active
109242,34,Female,48,74124.79,0,315,Active
109243,34,Female,56,55899.08,0,30,Active
109244,21,Male,35,25694.13,2,196,CHURNED
109245,31,M,44,18465.5,0,169,Active
109246,25,Male,39,12589.81,4,307,Active
109247,39,Female,15,18385.49,0,344,Churned
109248,23,Female,12,17823.88,3,67,CHURNED
109249,50,Female,8,72589.0,0,399,Active
109250,14,F,67,48599.64,2,184,Churned
109251,25,Female,1,,1,238,Active
109252,55,Female,42,37115.05,1,202,Churned
109253,29,Male,31,14663.05,4,109,Active
109254,19,M,30,45845.24,4,218,Active
109255,37,Female,43,26264.06,4,76,Active
109256,29,Male,26,15473.86,1,321,active
109257,24,Female,12,18966.53,1,2,Active
109258,21,Male,59,50957.3,0,11,Churned
109259,68,Male,69,31194.64,0,76,ACTIVE
109260,31,F,11,38973.76,1,92,Active
109261,11,Female,47,61779.08,0,97,Churned
109262,52,Male,23,49501.18,0,170,Active
109263,42,Female,43,35218.6,0,259,Active
109264,25,F,39,71600.2,0,297,Active
109265,23,Male,55,16873.38,1,305,Churned
109266,43,Female,18,22385.41,1,83,Active
109267,32,Female,42,68445.93,1,82,Active
109268,11,Male,26,64138.67,1,293,Active
109269,56,Female,18,10624.25,1,348,Active
109270,29,Male,41,69816.09,0,223,Active
109271,52,Female,42,1752.49,0,263,Churned
109272,50,M,33,61859.15,1,367,Churned
109273,22,Male,43,21631.38,1,38,CHURNED
109274,47,M,14,14960.62,0,133,Active
109275,27,Female,55,34204.51,2,61,Active
109276,12,Male,58,67384.13,3,83,Churned
109277,29,Female,10,59156.44,1,205,active
109278,39,Male,28,72563.09,0,28,Active
109279,29,F,14,41033.91,0,185,Active
109280,31,Female,26,38781.44,0,130,CHURNED
109281,48,Female,17,1964.37,0,70,Churned
109282,36,Female,34,14364.96,0,207,Active
109283,24,Female,14,37823.9,1,156,CHURNED
109284,43,M,26,56689.96,0,37,Active
109285,37,Female,34,61872.59,2,217,ACTIVE
109286,4,F,24,21961.71,0,376,Churned
109287,40,Female,70,53721.84,0,96,Active
109288,39,Male,20,62311.18,0,249,Active
109289,35,F,39,28735.53,1,183,Active
109290,45,Female,45,52471.13,0,101,Active
109291,26,Female,34,33358.8,0,228,Active
109292,999,,22,73938.27,0,338,Active
109293,16,Male,71,1493.4,0,385,Active
109294,39,Female,33,31661.53,2,3,Active
109295,58,Male,6,20515.01,2,71,Active
109296,23,Female,16,63880.5,1,97,Active
109297,25,M,23,22247.31,3,85,Active
109298,26,,18,41244.57,3,398,Active
109299,36,Female,14,55779.94,0,239,CHURNED
109300,22,Female,50,37795.04,0,176,Active
109301,40,F,61,31369.79,0,293,Churned
109302,45,Female,36,4146.33,0,131,Active
109303,-5,Male,15,2696.98,1,177,Active
109304,13,Female,5,71841.84,1,101,CHURNED
109305,46,,53,48600.06,0,217,ACTIVE
109306,46,,48,62068.78,2,188,Churned
109307,44,Female,11,36552.44,2,246,Churned
109308,39,F,2,20356.99,0,353,Churned
109309,37,Male,24,22795.8,1,269,Churned
109310,47,Male,68,4218.38,4,383,ACTIVE
109311,58,,12,59525.38,0,181,Active
109312,23,Male,59,44036.24,0,306,Active
109313,47,Male,67,36579.33,2,154,Churned
109314,33,Female,32,64069.98,0,181,Active
109315,33,Female,36,33918.53,5,57,Active
109316,16,Female,21,71146.83,1,393,Active
109317,31,Male,70,1979.5,0,46,Churned
109318,23,F,66,73861.61,0,350,Active
109319,29,F,9,61375.38,0,86,Active
109320,21,Male,44,27265.5,1,235,Active
109321,29,Female,59,45056.9,1,388,Active
109322,30,Female,24,64980.77,0,381,Active
109323,36,Female,63,36638.28,4,82,Churned
109324,15,Male,41,4777.68,2,178,Active
109325,17,Female,2,67873.51,0,326,Active
109326,39,Male,28,39259.2,4,93,Active
109327,25,Male,16,41341.64,2,389,Active
109328,47,Female,59,2015.15,3,198,active
109329,37,Female,1,8404.89,0,162,Active
109330,42,Female,1,58527.44,0,226,Active
109331,51,Female,31,33186.25,0,193,Active
109332,31,Male,22,74856.32,0,146,Active
109333,28,Female,59,52480.15,3,254,active
109334,45,Male,28,71270.48,0,283,Active
109335,41,Female,27,21672.06,0,10,Active
109336,32,Female,1,14035.36,1,130,Active
109337,51,Female,2,28867.62,0,374,ACTIVE
109338,32,Female,66,20592.87,0,394,Active
109339,35,Female,49,46389.06,0,315,Churned
109340,35,F,19,56088.71,0,377,ACTIVE
109341,23,Female,28,30755.22,0,91,Churned
109342,35,Female,70,7648.61,3,396,Active
109343,51,,39,2948.57,2,63,Active
109344,40,Female,19,17134.05,1,15,Active
109345,35,Female,64,55204.07,0,242,Churned
109346,-5,Male,58,17394.88,0,193,Churned
109347,38,Male,17,68412.1,3,361,Churned
109348,43,Female,70,49221.62,2,216,Active
109349,42,Female,41,64794.63,0,262,Active
109350,-5,Female,5,29550.29,4,221,CHURNED
109351,38,,23,73782.69,2,134,Churned
109352,40,Male,69,51282.88,0,294,Churned
109353,22,Female,10,27415.03,1,304,Active
109354,37,Female,68,16727.9,1,15,Active
109355,9,Female,12,65123.32,0,328,Active
109356,40,M,10,24539.27,0,29,Churned
109357,42,Male,60,4282.95,1,258,Active
109358,43,Male,30,21620.74,3,331,Active
109359,30,Female,24,14279.4,5,201,CHURNED
109360,38,Female,69,24660.11,0,88,Churned
109361,52,Female,13,46381.7,1,162,active
109362,51,,9,38031.96,3,24,Active
109363,34,Male,18,53602.93,2,241,Churned
109364,36,Female,35,25703.58,1,102,Churned
109365,48,Female,4,9865.82,0,281,Active
109366,16,,41,12859.82,3,117,Churned
109367,31,F,26,59998.92,1,33,Active
109368,51,Female,44,8251.31,0,364,Churned
109369,46,Female,42,60061.34,4,254,Active
109370,39,Male,10,16734.57,5,299,Churned
109371,16,Male,1,51201.94,1,17,Active
109372,34,Female,54,47109.13,2,7,Active
109373,27,Female,16,8271.27,1,27,Active
109374,38,Female,46,50273.9,0,36,Active
109375,25,Female,13,34115.55,0,271,Active
109376,22,Female,64,53329.98,5,70,Active
109377,10,Female,55,62825.07,0,185,CHURNED
109378,49,Male,63,3922.95,0,228,active
109379,30,Male,18,48949.25,0,69,Active
109380,36,Male,61,8766.88,0,53,Churned
109381,34,F,20,29036.79,0,237,Churned
109382,22,Male,65,1938.21,4,197,ACTIVE
109383,19,M,64,25319.64,0,2,Active
109384,22,Male,64,13532.26,1,107,Active
109385,26,Female,13,42163.56,1,146,Active
109386,39,F,68,38908.09,1,160,Active
109387,25,Female,70,59702.31,3,239,Active
109388,55,Male,57,48357.14,4,369,CHURNED
109389,47,Male,45,53882.32,0,126,Churned
109390,44,F,38,7843.53,3,157,Active
109391,33,Female,54,3054.6,1,305,Active
109392,53,Female,36,72746.07,4,372,Active
109393,32,Female,67,,4,208,Active
109394,34,Male,11,30228.1,0,203,Churned
109395,37,Male,27,3590.92,1,316,Churned
109396,43,Female,17,9799.4,3,127,Churned
109397,42,Female,33,70595.07,0,284,Active
109398,29,Male,5,52418.53,0,342,CHURNED
109399,28,Female,62,31281.69,0,155,Active
109400,42,M,65,67931.83,0,136,Active
109401,43,F,71,44652.07,3,151,Churned
109402,30,Male,67,56238.64,0,32,Active
109403,15,Male,44,32938.37,3,15,Active
109404,32,M,14,32933.08,1,347,Active
109405,42,Male,57,6057.94,1,128,Churned
109406,56,Male,48,55314.02,3,379,Active
109407,20,M,17,8334.69,0,96,Churned
109408,29,Male,44,57555.79,0,313,Active
109409,30,Female,4,15123.5,0,303,Active
109410,51,Female,30,19305.18,0,101,Active
109411,34,M,55,68923.84,1,118,active
109412,24,Male,30,35896.01,0,10,Churned
109413,41,F,18,10267.95,3,117,Active
109414,30,Female,44,67976.03,3,348,Active
109415,20,Female,62,34477.38,0,180,Churned
109416,24,Male,31,10660.8,0,224,Active
109417,999,Male,16,29920.9,0,224,Active
109418,39,Female,23,44610.36,3,248,Active
109419,36,Female,14,27813.31,1,254,Active
109420,32,F,2,69400.17,0,319,Active
109421,38,Female,12,20956.6,0,326,Churned
109422,38,Female,58,14011.08,0,137,Active
109423,38,Female,56,17350.39,0,230,Active
109424,36,Female,24,7197.5,1,350,active
109425,45,Female,37,34469.91,3,41,Churned
109426,35,Male,29,65996.71,0,40,Active
109427,23,M,42,23595.13,0,272,Active
109428,27,Female,18,20116.98,3,252,Active
109429,999,Female,3,62966.47,4,25,Active
109430,59,Female,13,23643.62,1,138,Active
109431,45,Female,29,36290.01,2,9,Active
109432,25,Male,66,3311.62,0,296,Active
109433,31,Male,59,22243.31,4,57,Active
109434,27,M,48,10661.44,4,302,Active
109435,53,Male,4,8832.61,3,119,active
109436,17,Female,51,32924.89,0,263,Active
109437,36,Male,5,21522.6,1,171,Active
109438,33,Male,39,13317.06,0,372,Active
109439,44,Male,41,,1,384,Churned
109440,33,Female,5,59019.25,0,369,Active
109441,13,Female,8,55379.58,1,375,Churned
109442,31,Male,56,19556.46,0,360,Churned
109443,23,Male,25,20471.96,2,204,active
109444,35,F,52,55160.73,2,57,Active
109445,52,Female,52,42230.47,0,145,active
109446,14,M,7,55938.82,2,25,Churned
109447,25,F,61,1101.04,0,111,Active
109448,28,,47,7448.22,0,391,Active
109449,30,F,66,60345.78,1,55,Churned
109450,43,Male,59,63982.79,1,147,Active
109451,32,,5,26414.57,0,32,CHURNED
109452,39,M,44,,0,87,Active
109453,27,M,42,23316.14,0,160,Churned
109454,37,Male,61,66880.96,4,72,Active
109455,44,,63,32206.47,0,22,Active
109456,26,Female,50,42573.84,0,238,Churned
109457,999,Female,38,48602.15,1,183,ACTIVE
109458,35,Male,54,10850.01,2,136,Active
109459,47,Male,44,3746.24,0,46,active
109460,32,,24,32583.22,0,5,Active
109461,39,Female,63,12866.38,0,12,Active
109462,34,Male,39,₹41621.1,1,27,Active
109463,33,M,12,34569.5,0,84,Active
109464,38,Male,63,10035.22,0,395,Active
109465,41,Female,9,50268.09,0,36,Active
109466,20,Male,22,2516.61,1,52,Active
109467,52,Male,36,10352.36,0,130,Active
109468,12,Male,28,52812.15,2,74,Active
109469,26,Male,56,40061.3,1,248,Churned
109470,33,Male,29,21863.04,1,12,CHURNED
109471,39,Female,5,14338.21,1,55,Active
109472,53,F,4,48529.0,1,336,Active
109473,999,Female,51,,0,254,Churned
109474,28,Male,15,73861.22,3,159,active
109475,9,Male,60,65329.03,4,91,Churned
109476,35,M,26,10779.69,1,160,Active
109477,38,,23,64577.29,0,320,Active
109478,54,Male,29,26533.17,1,104,Active
109479,36,Male,57,37258.65,0,91,Active
109480,47,Female,62,11569.0,0,315,Active
109481,42,Female,59,9774.35,3,281,Active
109482,29,Female,48,65046.48,2,360,Active
109483,18,Female,35,47612.77,3,68,Active
109484,38,Female,46,35074.11,2,172,Active
109485,17,,33,3676.13,0,171,CHURNED
109486,50,Male,71,69225.19,0,143,active
109487,33,,10,28830.53,0,397,Active
109488,49,Male,48,31832.04,2,225,Active
109489,29,Female,44,22445.91,1,197,Churned
109490,-5,Female,70,66955.46,1,198,Active
109491,37,Female,63,26499.27,0,173,CHURNED
109492,34,Female,49,13894.45,1,153,CHURNED
109493,29,Male,41,38041.23,1,153,Active
109494,39,Male,39,58830.46,2,10,Churned
109495,23,Female,23,28479.05,0,190,Active
109496,-5,Female,13,49251.41,1,12,Active
109497,49,Male,53,23512.6,3,29,Active
109498,43,F,70,54262.41,0,43,Active
109499,35,Male,57,50485.57,5,88,ACTIVE
109500,54,Female,67,51375.86,0,344,ACTIVE
109501,31,Male,48,48797.17,4,111,Active
109502,50,Female,20,12567.11,3,369,Churned
109503,37,Male,62,,2,69,Active
109504,22,Female,45,44345.7,0,119,Churned
109505,999,Male,63,29296.64,0,267,Churned
109506,46,Male,8,13752.81,0,363,Active
109507,33,Female,26,58985.0,3,247,Active
109508,-5,Female,38,38669.57,0,319,Active
109509,30,Male,41,11899.69,1,22,active
109510,44,Male,2,69185.14,2,399,Active
109511,6,M,7,8850.1,0,393,Active
109512,22,Male,25,39792.37,3,326,Churned
109513,46,F,51,46183.02,1,192,Active
109514,32,Female,50,74924.86,1,90,Churned
109515,37,Male,64,11427.76,1,134,Active
109516,18,Female,12,46403.45,3,352,Churned
109517,57,M,53,36276.97,0,299,Active
109518,49,Male,10,20026.48,0,125,Active
109519,32,Female,61,70723.55,5,355,CHURNED
109520,-5,Female,55,59522.43,0,190,Active
109521,47,F,68,58502.28,0,323,Churned
109522,58,Female,42,67539.77,1,82,Active
109523,46,Male,66,54653.26,3,227,ACTIVE
109524,61,Male,44,38498.72,0,180,Active
109525,23,Male,28,29973.7,0,356,Churned
109526,25,Male,58,53105.88,1,324,Active
109527,20,Male,2,45608.07,1,313,Active
109528,40,Female,55,41172.86,0,152,Churned
109529,37,Male,34,44590.23,5,154,Churned
109530,33,Male,20,49495.72,1,305,Active
109531,44,Female,47,72684.11,1,221,Churned
109532,49,Male,26,56733.7,0,294,Churned
109533,16,Male,1,14056.02,4,36,Active
109534,27,Male,65,35540.89,0,122,active
109535,44,Male,15,51189.88,2,182,ACTIVE
109536,29,M,14,13998.39,0,393,Churned
109537,25,Female,55,70020.29,1,96,Active
109538,47,Male,1,6699.87,1,104,ACTIVE
109539,19,Male,33,46212.76,0,82,Churned
109540,31,Male,70,,0,24,Active
109541,38,Female,56,54862.25,0,168,ACTIVE
109542,28,Female,23,51117.1,3,338,Active
109543,44,Female,54,74809.11,1,103,Active
109544,-5,Male,3,59593.01,0,264,CHURNED
109545,51,Male,46,72801.71,1,231,Active
109546,33,Female,6,52718.02,0,182,Active
109547,43,M,25,50243.95,0,115,Churned
109548,43,F,17,57429.99,1,267,Active
109549,27,Male,28,14967.8,0,363,CHURNED
109550,10,Female,32,60628.09,0,227,Active
109551,39,Female,23,72790.38,4,216,Active
109552,35,F,16,46261.6,0,351,active
109553,41,Male,26,1914.3,0,378,Active
109554,32,Female,33,6334.84,2,298,Churned
109555,29,Male,58,18368.33,1,262,ACTIVE
109556,59,Female,48,37341.23,1,3,Active
109557,17,Male,55,31617.93,0,330,Active
109558,43,Female,41,73461.69,0,354,Active
109559,28,M,62,70973.49,1,321,Active
109560,30,Male,17,30061.46,0,396,Active
109561,31,Female,59,59779.42,0,36,Active
109562,25,Male,14,48090.89,1,184,Churned
109563,41,Female,21,18992.04,2,180,Active
109564,51,Male,63,69907.12,0,376,Active
109565,40,Male,46,20204.3,5,125,Active
109566,36,F,55,65405.41,5,160,Active
109567,23,Male,62,48185.41,0,395,ACTIVE
109568,41,Female,39,46963.41,0,385,Churned
109569,60,F,42,63042.34,0,112,Churned
109570,30,F,48,37578.96,0,134,Active
109571,30,Female,28,64149.67,1,335,Churned
109572,28,Male,6,41716.91,1,202,Active
109573,29,M,59,73863.94,0,152,Active
109574,2,Male,70,49834.82,1,328,Active
109575,39,F,39,28680.48,3,337,Active
109576,24,Female,57,57488.93,1,77,Active
109577,15,Female,54,38732.4,0,265,Active
109578,44,Male,60,60645.85,0,254,Active
109579,22,Female,17,62676.24,1,70,Churned
109580,30,M,40,46651.58,1,23,Active
109581,52,M,66,65541.94,2,342,ACTIVE
109582,18,Male,54,30853.6,0,213,Churned
109583,16,F,71,5245.9,1,273,Active
109584,38,Male,44,50035.96,0,98,Churned
109585,48,Female,67,57569.43,2,123,Active
109586,16,Female,57,6387.31,2,25,Active
109587,39,Male,36,58047.32,5,368,Active
109588,41,Male,57,48297.97,3,38,Active
109589,10,Female,43,9614.43,1,259,Active
109590,44,Male,44,40955.57,5,195,Active
109591,45,Male,62,9046.92,0,270,ACTIVE
109592,31,Female,61,24799.79,0,266,Churned
109593,50,M,11,60494.88,0,66,active
109594,48,Female,33,8458.39,0,199,Churned
109595,36,Male,66,34994.7,2,142,ACTIVE
109596,29,Male,23,45822.76,0,241,Active
109597,23,Female,49,70597.85,2,209,Churned
109598,34,Female,20,55557.65,2,126,Active
109599,41,Female,15,11304.29,2,266,Active
109600,31,M,66,72696.27,0,355,ACTIVE
109601,8,Female,30,36368.87,1,305,Active
109602,50,Male,4,28359.09,2,176,Active
109603,999,F,64,10524.63,0,387,Active
109604,30,Female,65,,3,47,Active
109605,45,Female,8,₹44379.24,2,60,Active
109606,53,F,52,74111.08,0,281,Active
109607,999,F,14,13866.07,0,135,Churned
109608,40,Female,58,41391.83,0,333,Churned
109609,17,Male,11,9131.58,3,121,Active
109610,40,,59,39796.41,0,167,Churned
109611,36,Female,24,66844.59,1,43,Active
109612,42,Female,32,9089.74,0,46,Churned
109613,29,Female,46,20954.01,1,217,Active
109614,12,Female,28,51497.74,0,299,active
109615,29,F,16,6645.24,1,285,Active
109616,39,Female,42,34594.88,0,339,Active
109617,-5,M,16,25646.56,1,103,Churned
109618,20,M,12,63022.97,0,86,ACTIVE
109619,47,M,62,4631.62,3,194,Active
109620,27,Female,34,64891.26,2,214,Active
109621,39,M,38,53068.77,3,355,Active
109622,28,Male,47,22992.1,0,226,Active
109623,37,Male,22,15634.87,0,197,Active
109624,45,M,3,71313.05,1,155,Active
109625,20,Female,1,41989.19,3,338,Active
109626,26,Male,53,26513.54,0,368,Active
109627,37,Male,64,4290.67,0,3,active
109628,63,Male,44,13268.03,2,312,Churned
109629,24,Female,47,45264.21,0,367,Active
109630,59,Female,38,38970.11,1,320,Churned
109631,59,Male,63,57063.15,1,277,Active
109632,33,M,41,62777.98,0,24,Churned
109633,31,Male,21,30390.94,2,148,Churned
109634,999,Female,45,8468.81,3,308,Churned
109635,34,Female,13,59573.2,4,13,Active
109636,18,Female,66,41976.77,0,218,Active
109637,34,Male,66,73504.6,1,171,Active
109638,52,Male,43,59929.89,0,350,Active
109639,27,M,62,25351.38,4,78,active
109640,32,Male,48,32708.27,0,239,Active
109641,14,,26,18432.62,4,245,Churned
109642,39,Female,61,38887.89,0,102,Active
109643,38,Female,62,53593.65,0,30,Churned
109644,35,Female,14,46324.17,4,271,Active
109645,32,Male,54,26314.18,4,203,Churned
109646,31,Female,41,61924.19,2,212,Churned
109647,41,,60,8774.35,0,153,Active
109648,34,Male,9,11549.05,0,166,Active
109649,38,Female,44,30907.81,2,43,CHURNED
109650,37,Female,56,52966.01,1,40,Active
109651,48,Female,3,52369.74,3,151,Active
109652,43,Male,59,28122.73,0,44,Churned
109653,37,Female,13,52548.98,0,81,Churned
109654,-5,,30,5483.35,2,257,Active
109655,40,Male,53,₹22461.62,0,103,Churned
109656,50,Female,51,52339.23,0,381,Active
109657,42,Female,42,14619.06,1,338,Active
109658,12,Female,26,,1,41,Churned
109659,50,Female,59,7429.31,0,318,Active
109660,36,Female,69,27970.86,3,188,Active
109661,34,Male,3,62044.62,0,208,Active
109662,38,F,41,62890.58,0,394,Active
109663,30,M,1,64814.83,0,108,active
109664,37,Male,65,3716.1,5,329,Active
109665,27,Female,70,74518.16,1,334,CHURNED
109666,50,Female,50,38195.45,0,194,Active
109667,33,,59,65581.8,3,57,CHURNED
109668,30,,63,₹67978.48,2,121,Active
109669,23,F,25,39072.87,0,298,Churned
109670,38,Male,10,4780.64,0,85,Churned
109671,37,F,1,45212.76,5,66,CHURNED
109672,39,M,14,25722.92,1,70,Churned
109673,22,Male,21,16300.73,0,395,Active
109674,15,Male,58,14505.08,4,233,Active
109675,42,Female,38,42385.55,0,243,Active
109676,52,Female,1,8731.14,2,267,Active
109677,22,Male,5,61801.7,1,4,Churned
109678,54,Male,44,17819.71,1,79,Active
109679,38,Male,65,41647.52,1,218,Churned
109680,34,Female,57,10284.06,0,379,Churned
109681,30,Male,45,64612.56,3,236,ACTIVE
109682,18,Female,60,52214.47,4,79,Churned
109683,46,Male,66,16282.62,0,177,Active
109684,25,F,47,53964.82,1,242,Churned
109685,25,F,26,7134.61,0,165,Churned
109686,46,F,9,58144.03,2,394,Active
109687,12,Female,51,37285.66,2,276,Active
109688,16,Male,8,9893.59,2,352,Active
109689,34,Female,5,41735.39,2,329,ACTIVE
109690,38,Male,39,15864.11,0,178,Active
109691,40,,68,50785.18,0,159,Churned
109692,31,Male,40,53437.85,0,300,CHURNED
109693,65,Female,36,57302.16,1,31,Active
109694,32,Female,21,67220.42,0,331,Active
109695,32,F,26,49465.53,0,41,Active
109696,25,Female,56,37390.91,0,4,Churned
109697,36,Female,57,64212.7,0,370,Active
109698,42,Female,59,67588.46,0,270,active
109699,49,Female,7,58849.75,5,174,Active
109700,17,Male,42,70739.69,2,310,Churned
109701,32,F,13,73478.11,0,92,ACTIVE
109702,40,Female,34,19597.07,0,384,Active
109703,42,Male,53,14593.41,1,89,Active
109704,35,F,46,34195.83,5,87,active
109705,41,Female,57,74772.58,0,33,active
109706,25,M,61,7547.03,0,137,CHURNED
109707,53,M,56,53687.56,1,166,Active
109708,999,M,29,63961.84,3,89,Active
109709,18,Male,14,74737.13,0,82,Active
109710,22,Male,68,46858.72,0,43,Active
109711,22,M,71,29126.99,0,135,Churned
109712,43,F,13,13320.54,0,344,Churned
109713,19,Female,17,73650.39,0,296,Active
109714,31,Female,29,69391.04,3,341,ACTIVE
109715,40,Male,2,60534.39,4,119,Churned
109716,34,,62,70839.33,0,318,Active
109717,38,Male,20,5503.23,3,183,active
109718,22,Male,56,47730.47,0,35,Active
109719,42,Female,52,21334.93,1,171,Active
109720,27,Male,25,57653.81,3,11,Active
109721,31,F,62,8083.03,0,386,Active
109722,37,Male,17,20145.28,0,335,Active
109723,36,Male,39,63918.65,0,79,Churned
109724,35,Female,10,56459.07,0,133,ACTIVE
109725,25,Female,59,74409.63,3,372,active
109726,31,Male,25,48654.78,2,168,Churned
109727,35,Female,28,23427.57,0,236,Churned
109728,18,Female,61,41543.38,1,302,Churned
109729,29,F,58,70853.51,3,21,Active
109730,39,Male,44,49230.5,1,137,Active
109731,19,,23,66230.92,0,327,active
109732,48,Female,17,2693.63,3,155,Active
109733,50,Male,38,28346.77,4,273,Active
109734,20,Male,30,70212.73,0,66,Active
109735,51,Female,19,3907.43,0,232,Churned
109736,33,Male,32,39413.51,1,26,Active
109737,40,Male,20,26643.18,5,365,Churned
109738,29,Male,64,48819.11,3,200,active
109739,46,Female,36,13004.49,3,173,Active
109740,39,Female,65,49344.22,0,183,Active
109741,25,Male,43,74396.27,3,40,Active
109742,21,Female,26,21066.11,1,272,Active
109743,17,Female,7,35145.67,4,212,Active
109744,37,Male,34,3197.74,1,224,Churned
109745,41,F,36,33119.61,3,160,Active
109746,42,Female,6,31043.44,0,35,Active
109747,33,,37,42788.33,2,320,Churned
